35
17
240
5;15
181
4;5
1;10
10;6
15;6
3;8
8;0
15;16
2;8
7;5
9;5
2;5
7;3
11;5
1;3
2;1
1;16
14;10
11;3
10;3
15;7
15;3
7;1
6;12
4;10
10;4
7;2
7;10
7;4
8;4
4;1
0;12
13;3
7;0
14;7
5;15
16;8
5;13
11;12
15;12
7;12
7;8
16;7
8;6
4;4
1;8
14;13
16;9
10;14
13;10
1;12
2;12
6;10
15;13
10;13
2;14
9;14
5;2
14;5
9;7
11;10
9;3
3;0
7;13
1;0
9;16
14;3
3;9
12;15
16;14
1;1
3;14
8;12
1;7
14;4
5;5
16;15
9;6
2;7
13;4
8;8
8;3
0;5
3;6
11;13
1;15
11;8
9;8
10;5
1;5
3;13
2;11
0;13
1;11
15;4
6;16
13;14
12;2
12;3
5;12
5;4
7;16
3;15
6;13
7;14
11;2
6;7
0;8
11;4
4;14
12;1
16;6
13;5
2;15
12;10
16;10
0;15
1;13
12;14
6;15
6;9
15;0
8;10
9;13
4;2
10;10
1;4
8;16
5;8
12;6
11;16
10;9
10;11
16;1
11;14
10;0
15;10
14;11
9;2
2;16
6;8
9;15
4;11
2;4
5;6
0;4
15;14
9;0
5;11
14;8
13;12
12;0
9;4
10;2
9;1
5;9
16;13
12;7
2;2
12;13
2;0
16;5
13;2
6;2
11;9
6;1
4;3
14;6
8;14
1;2
2;10
16;11
0;6
16;0
8;11
7;9
15;2
5;10
13;9
3;5
9;12
16;16
12;16
181
4;13
5;10
4;9
13;8
0;15
7;16
10;10
12;7
8;11
9;15
7;6
11;11
6;8
15;14
4;1
1;3
3;11
1;9
16;9
14;7
13;0
2;13
15;5
11;5
2;5
1;15
1;2
1;4
4;7
2;14
1;10
12;4
9;7
2;15
12;1
13;12
8;1
0;5
11;8
3;10
11;4
5;4
3;0
1;13
6;7
16;16
11;3
5;5
14;15
10;15
14;2
6;4
7;4
0;11
5;8
12;15
0;14
3;2
9;10
14;3
11;12
5;11
4;12
6;0
5;6
13;14
12;16
12;5
10;2
13;13
0;16
16;5
4;5
15;6
6;12
1;14
14;9
12;3
11;0
8;16
9;1
3;12
16;10
16;2
1;6
16;1
10;14
10;5
1;0
13;5
3;3
9;14
15;2
16;3
11;13
15;1
0;2
0;8
13;9
4;11
12;8
9;0
12;6
0;1
8;8
3;9
11;16
8;15
8;10
4;3
10;7
0;6
4;0
7;1
11;7
10;0
12;9
5;2
3;5
1;12
2;3
7;15
11;15
0;7
14;0
0;13
2;11
12;0
6;1
5;15
0;3
15;11
9;9
13;7
13;16
13;1
14;10
7;11
5;9
3;6
15;8
12;13
10;4
4;15
9;16
6;11
8;14
7;3
6;15
14;12
8;3
14;5
6;16
15;4
0;0
9;13
3;8
15;12
4;6
13;6
7;10
11;14
7;0
15;15
4;14
6;6
14;4
6;2
6;13
6;14
11;6
5;0
12;10
15;16
11;9
6;10
14;1
2;7
4;16
9;8
9;4
0;16
181
6;15
14;15
8;6
14;2
3;5
0;2
14;4
3;7
0;1
10;13
11;5
13;6
3;3
2;16
7;16
16;12
13;3
4;6
1;1
2;7
9;0
9;3
7;8
2;2
7;15
3;12
10;3
13;15
16;0
2;15
16;8
3;15
15;14
12;12
1;12
12;8
16;9
9;2
11;2
11;1
15;15
13;11
3;4
11;4
0;11
3;14
1;15
6;11
13;4
8;8
14;1
12;5
7;3
0;6
13;9
9;15
5;11
3;2
10;4
13;13
16;2
12;16
11;7
5;12
0;0
15;1
10;11
0;3
3;0
7;12
9;4
8;4
1;3
4;0
6;13
13;12
9;9
7;4
15;10
10;14
10;16
0;14
2;3
4;5
9;14
4;9
12;0
15;9
4;3
7;14
16;1
14;5
4;8
11;11
13;2
5;7
6;7
16;10
9;11
9;6
2;12
10;9
15;8
14;11
16;11
5;10
6;16
10;5
8;11
16;14
13;16
0;8
8;16
15;2
10;12
4;10
14;14
7;7
10;10
2;9
5;16
9;10
16;13
2;14
13;10
0;15
16;4
2;6
8;10
15;11
0;9
3;1
12;4
6;12
4;14
6;4
2;1
9;16
1;11
14;16
16;7
5;13
5;1
5;8
10;2
6;3
11;13
7;0
2;8
8;12
14;7
9;8
11;9
0;7
3;10
8;3
9;1
14;13
14;3
16;16
10;6
15;12
3;11
2;0
6;14
2;13
12;7
4;15
15;16
12;14
0;5
7;9
2;11
11;3
12;10
1;8
11;15
8;15
6;8
16;5
11;10
32;33
181
0;1
5;11
12;16
6;1
7;8
15;6
6;8
5;0
4;9
3;6
10;0
9;2
6;9
14;15
5;15
8;13
2;0
7;16
13;14
14;5
0;8
7;10
3;2
12;5
3;4
16;3
8;14
10;5
9;7
11;11
6;14
4;3
15;10
4;5
9;9
3;7
1;3
3;14
1;11
1;14
2;11
6;3
12;8
11;13
2;14
0;13
13;5
14;1
12;9
10;15
4;2
1;13
7;0
4;12
2;6
8;8
0;15
6;4
11;7
14;10
0;5
1;8
2;3
15;16
7;15
10;8
13;12
14;7
15;1
8;10
8;15
13;10
13;16
14;12
8;12
9;15
3;5
0;10
14;11
1;2
16;16
7;1
2;4
13;8
7;7
5;6
8;3
14;6
8;16
8;11
7;4
5;2
0;12
15;7
0;9
12;14
16;5
5;3
15;11
13;4
2;10
6;16
1;15
16;8
11;1
9;14
12;3
16;6
9;3
12;6
12;13
6;12
13;0
9;1
2;12
4;15
9;16
16;10
2;5
12;7
4;4
10;13
7;13
3;15
2;7
11;0
10;1
11;5
10;2
15;8
10;12
6;10
14;0
7;3
9;4
10;6
3;16
6;2
6;11
9;12
2;8
0;2
14;4
13;6
8;2
0;0
15;12
1;0
13;2
1;9
4;13
4;11
15;14
16;12
5;14
9;6
16;7
12;15
5;5
5;1
10;4
15;3
5;4
2;13
10;3
2;9
4;16
15;13
3;12
14;3
3;3
5;16
0;4
1;16
8;7
14;16
13;11
4;10
11;10
11;2
3;10
1;14
181
0;12
8;2
9;6
11;11
9;9
0;5
4;7
16;12
4;5
13;1
5;13
11;3
6;12
0;8
13;2
8;5
13;11
4;14
6;2
6;11
14;9
13;14
1;1
4;2
0;3
10;5
10;0
3;9
9;4
1;2
14;14
3;2
7;16
9;13
16;1
3;11
1;8
2;2
12;15
1;7
14;15
4;0
4;15
6;14
15;9
7;2
14;7
10;15
13;13
11;4
1;0
3;3
15;15
5;0
1;12
11;6
2;15
16;16
12;5
9;15
16;7
2;3
0;14
4;8
7;1
15;13
8;9
9;11
1;15
10;9
11;15
7;5
9;3
1;16
0;6
15;0
7;0
13;12
10;12
3;4
2;11
12;1
7;12
