35
17
240
5;15
197
4;5
1;10
10;6
15;6
3;8
8;0
15;16
2;8
7;5
9;5
2;5
7;3
11;5
1;3
2;1
1;16
14;10
11;3
10;3
15;7
15;3
7;1
6;12
4;10
10;4
7;2
7;10
7;4
8;4
4;1
0;12
13;3
7;0
14;7
5;15
16;8
5;13
11;12
15;12
7;12
7;8
16;7
8;6
4;4
1;8
14;13
16;9
10;14
13;10
1;12
2;12
6;10
15;13
10;13
2;14
9;14
5;2
14;5
9;7
11;10
9;3
3;0
7;13
1;0
9;16
14;3
3;9
12;15
16;14
1;1
3;14
8;12
1;7
14;4
5;5
16;15
9;6
2;7
13;4
8;8
8;3
0;5
3;6
11;13
1;15
11;8
9;8
10;5
1;5
3;13
2;11
0;13
1;11
15;4
6;16
13;14
12;2
12;3
5;12
5;4
7;16
3;15
6;13
7;14
11;2
6;7
0;8
11;4
4;14
12;1
16;6
13;5
2;15
12;10
16;10
0;15
1;13
12;14
6;15
6;9
15;0
8;10
9;13
4;2
10;10
1;4
8;16
5;8
12;6
11;16
10;9
10;11
16;1
11;14
10;0
15;10
14;11
9;2
2;16
6;8
9;15
4;11
2;4
5;6
0;4
15;14
9;0
5;11
14;8
13;12
12;0
9;4
10;2
9;1
5;9
16;13
12;7
2;2
12;13
2;0
16;5
13;2
6;2
11;9
6;1
4;3
14;6
8;14
1;2
2;10
16;11
0;6
16;0
8;11
7;9
15;2
5;10
13;9
3;5
9;12
16;16
6;6
12;8
0;9
5;16
0;7
3;12
8;13
14;12
0;3
14;1
7;11
13;11
10;8
13;6
5;3
6;11
0;14
197
2;14
0;11
16;9
14;5
12;13
1;15
15;3
10;16
1;7
1;0
0;3
0;5
3;11
1;16
0;1
11;16
8;16
2;1
11;13
13;8
7;8
7;7
11;3
2;12
10;15
4;8
2;2
1;14
5;12
16;16
10;14
4;9
14;12
10;8
13;16
5;8
6;10
11;5
4;12
12;10
3;3
2;3
9;1
2;0
11;6
4;15
3;14
5;4
1;10
13;10
12;11
12;0
9;10
13;9
1;6
16;4
3;6
15;4
5;16
11;15
14;6
11;14
10;10
8;5
8;8
5;3
16;10
16;1
0;8
16;0
10;5
9;13
14;3
13;0
0;0
9;4
14;16
16;2
2;10
14;15
1;1
8;0
13;4
3;12
12;2
8;6
0;15
4;11
7;13
11;4
11;9
8;3
7;14
3;4
9;14
10;1
9;9
6;3
0;7
9;6
4;16
9;12
1;2
0;14
7;2
7;0
11;7
3;0
13;12
15;12
1;12
5;5
5;2
6;5
13;2
15;9
8;13
13;1
13;11
2;16
0;10
6;15
2;13
11;1
15;5
12;5
9;8
4;1
